Tweet,Fecha,Locacion,Tipo,Longitud,Latitud,Poblacion,,
filtros sanitarios requeridos y evitar la propagación del COVID-19 brindando la mejor experiencia de seguridad en s… https://t.co/QyPJWzxpUC,Wed Oct 28 02:24:31 +0000 2020,"Zacatecas, General Enrique Estrada, El Cerrito (Mauro Carrillo)",R,-102.754896,22.97494,0,,
"La tradición continua...DÍA DE MUERTOS en Zacatlán.
.
Seguimos protocolos sanitarios.
#viajecorto #viajeseguro… https://t.co/zIFYzqFFMp",Wed Oct 28 03:13:44 +0000 2020,"Puebla, Puebla, Fundadores del Ejido Colonia Chapultepec",R,-98.1542665,19.0322295,550,,
"Escucha las recomendaciones de @COFEPRIS para evitar riesgos sanitarios, en el Radio 710 am o en… https://t.co/iHNxaS1m42",Wed Oct 28 17:37:50 +0000 2020,"Tabasco, Centro, Medellín y Pigua 1ra. Sección",R,-92.9164995,18.0219595,352,,
#Torreón Cerrarán cerco sanitario sobre 'positivos' en La Laguna https://t.co/dC1R7c6a3w,Wed Oct 28 17:54:01 +0000 2020,"Coahuila de Zaragoza, Viesca, El Alto del Palomillo",R,-103.23313,25.244223,0,,
"A raíz de un mando único sanitario, siguiendo las medidas emprendidas desde la Secretaría de Salud de Gobierno de M… https://t.co/TiPOcZ4kfu",Wed Oct 28 20:52:44 +0000 2020,"Zacatecas, General Enrique Estrada, El Cerrito (Mauro Carrillo)",R,-102.754896,22.97494,0,,
"A raíz de un mando único sanitario, siguiendo las medidas emprendidas desde la Secretaría de Salud de Gobierno de M… https://t.co/0DNANWIMhK",Wed Oct 28 20:52:46 +0000 2020,"Zacatecas, General Enrique Estrada, El Cerrito (Mauro Carrillo)",R,-102.754896,22.97494,0,,
Emiten protocolos sanitarios previo a celebración de Día de Muertos en Aguascalientes https://t.co/WbAdnRoiyV (vía… https://t.co/wg5xeeWgwH,Thu Oct 29 12:49:05 +0000 2020,"Ciudad de México, Benito Juárez, Benito Juárez",U,-99.1614805,19.380613,434153,,
"¡KZ de vuelta! 🧤⚽️

Nuestra academia vuelve a los entrenamientos bajo estrictos  protocolos sanitarios 😷… https://t.co/lq4ut24yDB",Thu Oct 29 14:51:15 +0000 2020,"Tamaulipas, Tampico, La Isleta Río Tamesí (Cruz Chica)",R,-97.916772,22.270295,19,,
Mejor apoyen a los sanitarios,Thu Oct 29 16:26:36 +0000 2020,"Hidalgo, Pachuca de Soto, Aquiles Serdán",R,-98.775808,20.1056375,0,,
@fabrira35 @fisgonmonero Por qué no podemos reactivar la economía. Los sistemas sanitarios pueden colapsar. Y gener… https://t.co/Acf7RZIJuL,Thu Oct 29 16:52:33 +0000 2020,"Puebla, Puebla, Fundadores del Ejido Colonia Chapultepec",R,-98.1542665,19.0322295,550,,
Enhorabuena amigos del Hotel Quinta Real Acapulco por aplicar estrictamente los protocolos higiénico-sanitarios. 👏👏… https://t.co/nB4DknFEpp,Thu Oct 29 18:16:52 +0000 2020,"Guerrero, Acapulco de Juárez, Cerro Cumbre [Antenas]",R,-99.826956,16.792356,0,,
No digas eso amigo : porque ayer yo decía lo mismo y en la madrugada me levanté al sanitario y me puse las sandalia… https://t.co/GQoDiDfCcQ,Thu Oct 29 23:58:45 +0000 2020,"Hidalgo, Pachuca de Soto, Aquiles Serdán",R,-98.775808,20.1056375,0,,
"Cuando los seres humanos no acatan los protocolos sanitarios, no hay porque respetar sus derechos cuando ellos no r… https://t.co/xwEt2lVPkV",Fri Oct 30 01:34:24 +0000 2020,"Querétaro, Querétaro, El Huizachal de las Tetillas",R,-100.4405945,20.7152745,97,,
"El cierre es ya insostenible, tenemos que encontrar la forma de que se sigan los protocolos sanitarios sin afectar… https://t.co/ItNgb68HwH",Fri Oct 30 13:06:50 +0000 2020,"México, Naucalpan de Juárez, Cipreses (Las Julianas)",R,-99.310428,19.473794,222,,
"@alvaro_delgado @Jesus_ZambranoG @ClaudioXGG Puros ""cursos extendidos"" , al fin le sobra papel sanitario.",Fri Oct 30 16:31:16 +0000 2020,"Jalisco, Tonalá, El Moral (Fraccionamiento el Moral)",R,-103.2131755,20.6215735,2449,,
"☑️🚧 Construimos la calle Cedro en la colonia Ex Ejido de #Tepeolulco. 

☑️ Instalación de drenaje sanitario.
☑️ Red… https://t.co/4dZ4MTuOdv",Fri Oct 30 17:42:23 +0000 2020,"México, Tlalnepantla de Baz, Ejido de Tenayuca (Cola de Caballo)",R,-99.1642825,19.543933,71,,
Se olvidan los protocolos sanitarios en la escuela primaria Luz Esparza en Chalchicomula de Sesma #SEP acusan padre… https://t.co/WRMjXQPjqw,Fri Oct 30 21:33:50 +0000 2020,"Puebla, Chalchicomula de Sesma, Jesús María",R,-97.4261175,18.9792885,546,,
"El #COVID19  es tan solo la antesala de los difíciles temas sanitarios que la humanidad puede enfrentar , y lo peor… https://t.co/WxXZ5h3kLJ",Fri Oct 30 22:22:28 +0000 2020,"Guerrero, Chilpancingo de los Bravo, Inscuinatoyac (El Pueblito)",R,-99.7241815,17.3916575,663,,
"Les comparto la modificación que realizó el Pleno del Consejo de la Judicatura del Estado al ""Protocolo sanitario p… https://t.co/pXZsNNrTzh",Fri Oct 30 23:25:29 +0000 2020,"Jalisco, Zapopan, Las Palomas",R,-103.4847745,20.790657,0,,
Felicidades a los empresarios de #PlayaBonfil por su responsabilidad siguiendo los protocolos sanitarios. 👍👏👏👏,Sat Oct 31 00:31:53 +0000 2020,"Guerrero, Acapulco de Juárez, El Zapote (Kilómetro Trece)",R,-99.7356495,16.9589495,5,,
"Hoy salí al mercado, vi más del 65% de personas sin cubrebocas y saltando los puestos sanitarios. Sin duda pronto v… https://t.co/9aXaanan8G",Sat Oct 31 18:13:32 +0000 2020,"Chiapas, Tonalá, La Joya",R,-93.7022035,15.973958,2,,
"Supervisamos a través del Operativo “Covidímetro”, los filtros sanitarios instalados en los accesos del Mercado de… https://t.co/gqt9YAONUp",Sat Oct 31 21:07:01 +0000 2020,"Zacatecas, General Enrique Estrada, El Cerrito (Mauro Carrillo)",R,-102.754896,22.97494,0,,
Contaminando nuestros mantos acuíferos con esos criminales rellenos sanitarios bajo un tratamiento único le quitare… https://t.co/bqUSl0Aqip,Sat Oct 31 21:52:48 +0000 2020,"Sinaloa, Culiacán, Santa Lucía",R,-107.3420565,24.6624885,0,,
"Así como todas las medidas de seguridad higiénico-sanitarios en #Acapulco para beneficio de todos. 

#AcapulcoParaísoSeguro 🏖️ 🌴 🌊 ☀️",Sun Nov 01 03:50:52 +0000 2020,"Guerrero, Acapulco de Juárez, Acapulco de Juárez",U,-99.874385,16.86051,658609,,
Sector Salud concentra anomalías en gasto de 4T: Sector sanitario acapara 20 mil 794.1 mdp de los 25 mil 748 mdp fi… https://t.co/c63UHj9qS0,Sun Nov 01 07:35:36 +0000 2020,"Ciudad de México, Benito Juárez, Benito Juárez",U,-99.1614805,19.380613,434153,,
"#Tijuana 
La policía anoche en la Revolución invitando a seguir el protocolo sanitario https://t.co/BtPGX8LUKb",Sun Nov 01 14:27:17 +0000 2020,"Baja California, Playas de Rosarito, Mesa Redonda",R,-116.929102,32.3328765,9,,
La laxitud de este gobierno a la protección de riesgos sanitarios es preocupante porque refleja que no se le está d… https://t.co/xmensob4fX,Mon Nov 02 13:59:54 +0000 2020,"México, Nopaltepec, Ex-Hacienda de Tepatepec",R,-98.711419,19.7950425,0,,
"Reportan aglomeraciones en la estación Juárez del Tren Ligero. 

Al parecer son los propios filtros sanitarios los… https://t.co/wUeN160gow",Tue Nov 03 01:11:16 +0000 2020,"Jalisco, Guadalajara, Guadalajara",U,-103.335882,20.676652,1385621,,
"Cada frasco de este producto que no tiene registro sanitario ante @COFEPRIS tiene un costo de 1,800 pesos.

La desi… https://t.co/4jphSD4VLH",Tue Nov 03 04:01:16 +0000 2020,"Nuevo León, Monterrey, Monterrey",U,-100.2935915,25.6417185,1142952,,
"Colocarán filtros sanitarios en plazas comerciales, tianguis y mercados de Morelos: El gobierno estatal etiquetó a… https://t.co/qeDsWwfJxw",Tue Nov 03 04:41:32 +0000 2020,"Ciudad de México, Benito Juárez, Benito Juárez",U,-99.1614805,19.380613,434153,,
"@Claudiashein Gracias Dra. @Claudiashein
Por recordarnos y motivarnos a seguir, los Protocolos sanitarios! Uso de C… https://t.co/lAuMSPU3Tq",Tue Nov 03 16:13:10 +0000 2020,"Ciudad de México, Cuauhtémoc, Cuauhtémoc",U,-99.153366,19.432836,545884,,
"@TiendaSoriana así los sanitarios y la tienda de cabeza no toman temperatura la entrar, los pasillos están reducico… https://t.co/SdqYHbo76Z",Tue Nov 03 22:17:04 +0000 2020,"Ciudad de México, Miguel Hidalgo, Miguel Hidalgo",U,-99.2115105,19.4299345,414470,,
"Son cabrones estos de morena ,se pasan por el arco las leyes y acuerdos sanitarios",Wed Nov 04 17:22:28 +0000 2020,"Veracruz de Ignacio de la Llave, Veracruz, El Zapote",R,-96.2293965,19.183953,10,,
Aioros de Sanitario.,Wed Nov 04 17:59:39 +0000 2020,"Jalisco, Zapopan, Las Palomas",R,-103.4847745,20.790657,0,,
"Se iniciaron los trabajos para la ampliación del drenaje sanitario en la calle Portugal, del tramo que va de la cal… https://t.co/I9xW7pw2sr",Thu Nov 05 14:17:26 +0000 2020,"México, San Mateo Atenco, San Mateo Atenco",U,-99.5438265,19.262104,88734,,
"💠 El alcalde Antonio Arámbula, encabezó arranque de rehabilitación de red de agua potable, drenaje sanitario, siste… https://t.co/JRQDMENMUk",Thu Nov 05 14:50:03 +0000 2020,"Quintana Roo, Solidaridad, San Carlos",R,-87.346982,20.5845305,27,,
"Que gran cantidad de ptas trabajando en la plaza acuña aquí #Saltillo, sin ningún tipo de control sanitario,… https://t.co/zaXq63jQtA",Thu Nov 05 17:01:07 +0000 2020,"Coahuila de Zaragoza, Saltillo, San Felipe",R,-101.166961,25.0326315,97,,
@COFEPRIS #Azcapotzalco  #RiesgoSanitario en estos momentos los Velatorios San Isidro contaminan con las chimeneas… https://t.co/9vzmhwyq1N,Fri Nov 06 01:23:06 +0000 2020,"Ciudad de México, Azcapotzalco, Azcapotzalco",U,-99.20326,19.484028,432205,,
"#sanitario #negro #sanitarionegro 
#Black #Toilet
#BlackToilet 
#Monterrey #NuevoLeón 
#SanitariosMonterrey… https://t.co/qAWLN4gu08",Fri Nov 06 18:33:31 +0000 2020,"Nuevo León, Monterrey, Monterrey",U,-100.2935915,25.6417185,1142952,,
"Leyendo Buen fin, sanitario  y digital; libros, peste  y balance temprano en https://t.co/ygSfMjbTqs vía… https://t.co/ZTMMFnte8C",Fri Nov 06 20:09:17 +0000 2020,"Ciudad de México, Coyoacán, Coyoacán",U,-99.15234,19.328383,614447,,
"Supervisando la reposición de drenaje sanitario en la Av. Hidalgo, la cual presentaba daños debido a la pérdida de… https://t.co/wqiszPzxGi",Fri Nov 06 21:18:37 +0000 2020,"Tamaulipas, Tampico, La Isleta Río Tamesí (Cruz Chica)",R,-97.916772,22.270295,19,,
"Supervisando la reposición de drenaje sanitario en la Av. Hidalgo, la cual presentaba daños debido a la pérdida de… https://t.co/3NM98vQcGS",Fri Nov 06 21:20:50 +0000 2020,"Tamaulipas, Tampico, La Isleta Río Tamesí (Cruz Chica)",R,-97.916772,22.270295,19,,
La señalética de los sanitarios del hotel boutique Rosas &amp, Xocolate de Mérida no se anda tras las ramas. https://t.co/k8dssSe6Ih,Sat Nov 07 01:58:54 +0000 2020,"Yucatán, Mérida, Mérida",U,-89.618634,20.97893,921771,
"🚰 CCAPAMA, inició obras de rehabilitación integral a redes de alcantarillado sanitario en Col. López Portillo, Muni… https://t.co/Cvp4JNNgfS",Sat Nov 07 14:09:59 +0000 2020,"Aguascalientes, Aguascalientes, Barandales de San José",R,-102.327207,21.849459,169,,
Les presento el rifle sanitario. 😉😌,Sat Nov 07 16:28:04 +0000 2020,"Ciudad de México, Benito Juárez, Benito Juárez",U,-99.1614805,19.380613,434153,,
De manera permanente supervisamos los filtros sanitarios ubicados en el Mercado de Abastos y la caseta de sanidad d… https://t.co/IJHzvbGXHX,Sat Nov 07 19:59:26 +0000 2020,"Zacatecas, General Enrique Estrada, El Cerrito (Mauro Carrillo)",R,-102.754896,22.97494,0,,
"@warkentin Eso es lo que se tuvo que  hacer desde el inicio de la pandemia, se llama cerco sanitario, eso se hacía… https://t.co/3sNDmEDb7f",Sat Nov 07 20:37:22 +0000 2020,"Ciudad de México, Benito Juárez, Benito Juárez",U,-99.1614805,19.380613,434153,,
Regresa Junta de Conciliación y Arbitraje de la CDMX, trabajará al 30%: Además instalará filtros sanitarios para la… https://t.co/IwBU4yjOoY,Sat Nov 07 21:41:32 +0000 2020,"Ciudad de México, Benito Juárez, Benito Juárez",U,-99.1614805,19.380613,434153,
Enviarán a Aguascalientes personal sanitario de otros estados por rebrote de Covid-19: Se acordó la reconversión en… https://t.co/njjmUbIPnr,Sat Nov 07 23:41:03 +0000 2020,"Ciudad de México, Benito Juárez, Benito Juárez",U,-99.1614805,19.380613,434153,,
Apoyamos en los filtros sanitarios ubicados en puntos de acceso y pasos peatonales para actividades esenciales de f… https://t.co/odQfHhkfqb,Sun Nov 08 00:50:58 +0000 2020,"Zacatecas, Zacatecas, La Cuenca (El Establo Benito Juárez)",R,-102.6943495,22.7306065,0,,
Apoyamos en los filtros sanitarios ubicados en puntos de acceso y pasos peatonales para actividades esenciales de f… https://t.co/FyZGpNFnxA,Sun Nov 08 00:51:54 +0000 2020,"Zacatecas, Zacatecas, La Cuenca (El Establo Benito Juárez)",R,-102.6943495,22.7306065,0,,
Protocolos sanitarios activados en templos católicos del municipio. #SanMateoAtenco #AdelanteporlaSalud https://t.co/gRGjRKkwxN,Sun Nov 08 16:29:12 +0000 2020,"México, Lerma, Ejido de San Mateo Atarasquillo",R,-99.4769935,19.3262775,945,,
Me preocupa el estado del Sanitario Feminino que está atrás.,Sun Nov 08 17:04:55 +0000 2020,"Nuevo León, Monterrey, Monterrey",U,-100.2935915,25.6417185,1142952,,
"Los centros comerciales y súper mercados se están pasando  el protocolo sanitario por dónde quieren por ""El buen fin"".",Sun Nov 08 21:39:55 +0000 2020,"Puebla, San Andrés Cholula, San Rafael Comac",R,-98.308599,19.022994,287,,
"Respetando los protocolos de cuidado sanitario, con mucho gusto recibimos a los visitantes que disfrutan la Red Est… https://t.co/9VRKu56hBB",Mon Nov 09 01:27:53 +0000 2020,"Tlaxcala, Apizaco, San Luis Apizaquito",U,-98.1218485,19.4260765,7234,,
"Saludos, pregunta? Compraron papel sanitario para el rebrote https://t.co/7K4rkwkXGO",Mon Nov 09 07:14:27 +0000 2020,"Ciudad de México, Coyoacán, Coyoacán",U,-99.15234,19.328383,614447,,
@Patinegrete @camaney19 NO NADA MAS QUE LO VISITE. QUE SE QUEDE 24 HRS.QUE HAGA HUSO DE LOS SANITARIOS QUE COMA ..Q… https://t.co/AMgM9KM2Wk,Mon Nov 09 13:45:12 +0000 2020,"Querétaro, Querétaro, El Huizachal de las Tetillas",R,-100.4405945,20.7152745,97,,
"Buenos días, hoy vamos rumbo a La Lajita, para checar las medidas sanitarias en el filtro sanitario de Ciénega de N… https://t.co/UZqrmC8W67",Mon Nov 09 16:32:17 +0000 2020,"Durango, Canelas, Ramblas",R,-106.415641,25.072695,13,,
"Buenos días, hoy vamos rumbo a La Lajita, para checar las medidas sanitarias en el filtro sanitario de Ciénega de N… https://t.co/WpPsH1WV8b",Mon Nov 09 16:33:53 +0000 2020,"Durango, Canelas, Ramblas",R,-106.415641,25.072695,13,,
Todos los establecimientos que incumplan con los protocolos sanitarios seguirán siendo acreedores de sanciones y ci… https://t.co/Hr0uCewcsw,Mon Nov 09 17:53:54 +0000 2020,"Baja California, Mexicali, Ejido José Saldaña Número 2",R,-115.22918,31.7896695,19,,
"📢 Te invitamos a participar en el Webinar | Medidas Preventivas y Protocolos Sanitarios para @ElBuenFin
🗓️ Jueves 1… https://t.co/qq7w8Ypnrf",Mon Nov 09 19:12:48 +0000 2020,"Puebla, Puebla, Fundadores del Ejido Colonia Chapultepec",R,-98.1542665,19.0322295,550,,
"Neto ESO es un Filtro Sanitario! NETA!

@linea_caliente @Gato_Samm @HLGatell

#blogger
#enterate
#YoNoMeVacuno https://t.co/72ynRO9x6j",Mon Nov 09 22:25:52 +0000 2020,"Morelos, Cuernavaca, Las Minas (Las Minas del Tecolote)",R,-99.260819,18.933812,78,,
Suspenden restaurante en alcaldía Benito Juárez por violar protocolos sanitarios contra Covid-19: El alcalde promue… https://t.co/lp0D5Q6V7q,Mon Nov 09 23:52:07 +0000 2020,"Ciudad de México, Benito Juárez, Benito Juárez",U,-99.1614805,19.380613,434153,,
"🔬🧪| Está tarde realizamos las pruebas PCR para detección de Covid-19 🦠 de acuerdo a los protocolos sanitarios, de l… https://t.co/XGTfp0hTUr",Tue Nov 10 01:06:37 +0000 2020,"Oaxaca, Oaxaca de Juárez, Cuatro Vientos",R,-96.7250025,17.090319,6,,
"@cumbrenegocios Una disminución en el presupuesto para @SENASICA pondría en riesgo el estatus fitozoosanitario , la… https://t.co/NRNkYfoqfA",Tue Nov 10 12:55:37 +0000 2020,"Ciudad de México, Cuajimalpa de Morelos, Paraje Cerro de los Padres",R,-99.3184285,19.3740755,12,,
"Los Antorchistas exigimos que el PEF 2021 sea aprobado para la 
Construcción de drenaje sanitario de la Localidad L… https://t.co/bzqxIx9owY",Tue Nov 10 16:58:27 +0000 2020,"Veracruz de Ignacio de la Llave, Tantoyuca, Maguey Chijolar",R,-98.1909035,21.3911935,105,,
protocolos sanitarios y por supuesto con empatía ante el Sector Médico. Seamos solidarios y acatemos las medidas de… https://t.co/nxEznEI8ON,Tue Nov 10 21:27:09 +0000 2020,"Zacatecas, Zacatecas, La Cuenca (El Establo Benito Juárez)",R,-102.6943495,22.7306065,0,,
"#AlMomento
Personal de Protección Civil Corregidora atiende #Incendio en el antiguo relleno sanitario.
 
En estos m… https://t.co/drBodAtJGA",Wed Nov 11 19:12:25 +0000 2020,"Querétaro, Corregidora, La Cueva",R,-100.439731,20.478755,2494,,
@Desde_Izquierda @cceoficialmx ¿Podría ser un voto del banco de la ilusión por cada rollo de papel sanitario de las… https://t.co/bG2HyR4SO3,Wed Nov 11 19:53:03 +0000 2020,"Ciudad de México, Coyoacán, Coyoacán",U,-99.1525965,19.3206955,614447,,
"Trabajos para la ampliación del sistema de drenaje sanitario del canal San Diego, del tramo que va de Avenida Buena… https://t.co/ODmEokIt1Z",Wed Nov 11 22:59:49 +0000 2020,"México, San Mateo Atenco, San Mateo Atenco",U,-99.5438265,19.262104,88734,,
"Vecinos del condominio San José  reportan fugas y solicitan apoyo para el restablecimiento del dren sanitario. 
Ya… https://t.co/oiAliLWDGA",Wed Nov 11 23:21:02 +0000 2020,"Querétaro, Corregidora, San Juanico [Rancho]",R,-100.4266905,20.609644,4,,
"Conéctate al próximo Webinar 💻  Medidas Preventivas y Protocolos Sanitarios para @ElBuenFin
🗓️ Jueves 12 de Noviemb… https://t.co/TXIbhoWNgi",Wed Nov 11 23:40:35 +0000 2020,"Puebla, Puebla, Fundadores del Ejido Colonia Chapultepec",R,-98.1542665,19.0322295,550,,
Los sanitarios de STARBUCKS están fuera de servicio ¡Te regreso tú Chai Latte preciosa! ¡Ya no lo quiero! ¡Me voy a orinar MÁS! 🙄,Thu Nov 12 16:47:49 +0000 2020,"Ciudad de México, Cuauhtémoc, Cuauhtémoc",U,-99.153366,19.432836,545884,,
Ningún sistema sanitario del mundo está preparado para almacenar y transportar dos de las vacunas contra el COVID-1… https://t.co/FBpy3gH2B2,Fri Nov 13 03:02:59 +0000 2020,"Ciudad de México, Miguel Hidalgo, Miguel Hidalgo",U,-99.2115105,19.4299345,414470,,
"a mí me pasa después de la primera incursión al sanitario... me veo al espejo y digo: ""pues no estoy taaan de la ve… https://t.co/b6cnKDScs3",Fri Nov 13 15:03:18 +0000 2020,"Ciudad de México, Coyoacán, Coyoacán",U,-99.15234,19.328383,614447,,
"#TomaNota 📝 | Conoce el protocolo sanitario para la reapertura de cines en #Puebla.

https://t.co/BdzSZQKwzQ https://t.co/KxX5cgsJEG",Fri Nov 13 19:42:12 +0000 2020,"Puebla, Puebla, Fundadores del Ejido Colonia Chapultepec",R,-98.1542665,19.0322295,550,,
"@GobCDMX #SiMeCuidoTeCuido
Sigamos con todos los protocolos sanitarios
sana distancia
lavado de manos
Cubrebocas
Es… https://t.co/9MyTf3b3cd",Sat Nov 14 03:48:20 +0000 2020,"Ciudad de México, Cuauhtémoc, Cuauhtémoc",U,-99.153366,19.432836,545884,,
"No puedo no decirlo, los protocolos sanitarios implementados confirman el compromiso de la familia Camacho con Pueb… https://t.co/8z1vTQSoGP",Sun Nov 15 01:47:35 +0000 2020,"Puebla, Puebla, Fundadores del Ejido Colonia Chapultepec",R,-98.1542665,19.0322295,550,,
@angel_mb92 Menuderia Muro...muy bueno..y con protocolos sanitarios y Sana distancia ...,Sun Nov 15 14:33:22 +0000 2020,"Coahuila de Zaragoza, Viesca, El Alto del Palomillo",R,-103.23313,25.244223,0,,
Protocolo Sanitario para el poner el nacimiento en Navidad. #Nacimiento  😂 🎄🎄 https://t.co/frHDT5uyNr,Sun Nov 15 15:03:18 +0000 2020,"Jalisco, Guadalajara, Guadalajara",U,-103.335882,20.676652,1385621,,
Para reducir la propagación del #COVID19 en todas nuestras actividades reforzamos protocolos sanitarios para la seg… https://t.co/I8QFPS6w6L,Sun Nov 15 16:35:55 +0000 2020,"Tabasco, Comalcalco, Tupilquillo",R,-93.341606,18.291262,760,,
"@LicPapayas El papel sanitario 🧻 está diseñado para depositarse en el inodoro, desgraciadamente mucha gente lo sigu… https://t.co/LkjbMNwy9a",Mon Nov 16 00:31:31 +0000 2020,"Ciudad de México, Venustiano Carranza, Venustiano Carranza",U,-99.087817,19.4320755,443704,,
"Verifican protocolos sanitarios por actividad comercial
Leer más en 👉🏻 https://t.co/6O34iMjPy1 https://t.co/CCazCDzhMP",Mon Nov 16 00:47:14 +0000 2020,"Jalisco, Tlajomulco de Zúñiga, Las Tarjeas (La Huerta)",R,-103.407581,20.489709,1,,
De anoche a hoy ya llevo 2 rollos de papel sanitario con mocos.,Mon Nov 16 16:23:37 +0000 2020,"Tabasco, Centro, Medellín y Pigua 1ra. Sección",R,-92.9164995,18.0219595,352,,
"El rango de refrigeración (-2 a -8 grados), es el que se tiene en toda la cadena fría del sistema sanitario mexican… https://t.co/x4sDrt0FLH",Mon Nov 16 17:34:56 +0000 2020,"Jalisco, Tlajomulco de Zúñiga, Las Tarjeas (La Huerta)",R,-103.407581,20.489709,1,,
"Acuerdan ayuntamiento supervisar protocolos sanitarios por diversos eventos
Leer más en 👉🏻 https://t.co/fTWXGNCLb7 https://t.co/JFDe68hFsi",Mon Nov 16 19:25:25 +0000 2020,"Jalisco, Zapopan, Las Palomas",R,-103.4847745,20.790657,0,,
"@MiMovilidadAMG @AgenciaAMIM @GdlMovilidad Para reportar vehículos que solo están haciendo un problema sanitario, ¿… https://t.co/MUgI87TMn2",Tue Nov 17 01:04:44 +0000 2020,"Jalisco, Guadalajara, Guadalajara",U,-103.335882,20.676652,1385621,,
"@HootersdeMexico Así es, ""por disposición oficial el restaurante"", debería de:

- Mantener los sanitarios limpios.… https://t.co/P2KhiBdYGZ",Tue Nov 17 14:38:49 +0000 2020,"Michoacán de Ocampo, Morelia, Roca Dura",R,-101.27577,19.652724,268,,
Siendo parte del personal sanitario 👩🏻‍⚕️ en el protocolo del ensayo clínico de fase 3 de las vacunas CanSino.… https://t.co/KJ0AsXjVIC,Wed Nov 18 03:53:10 +0000 2020,"Ciudad de México, Tlalpan, Tlalpan",U,-99.156434,19.288532,599935,,
Necesito ir al sanitario urgentemente y alv esto va pa largo. Ayudaaaaaaa.,Wed Nov 18 18:24:21 +0000 2020,"Campeche, Carmen, Balchacah",R,-91.6332875,18.4528265,11,,
"#Celaya 🚧👷 La construcción de la cuarta celda del relleno sanitario Tinajitas, presenta un avance del 90%, indicó,… https://t.co/jad4HIrm6v",Wed Nov 18 20:21:28 +0000 2020,"Guanajuato, Apaseo el Grande, Ninguno [Plaza Comercial]",R,-100.772211,20.5226915,4,,
Una vez me equivoqué de sanitarios por qué ya estaba perdiendo la batalla y no me había dado cuenta que era el de m… https://t.co/iP9XN73RAd,Thu Nov 19 01:00:36 +0000 2020,"Ciudad de México, Tláhuac, Las Calabacitas",R,-99.050461,19.3427885,19,,
Y de la aplicación estricta de las medidas higiénico-sanitarios dentro de la Campaña de Concientización Preventiva… https://t.co/daET4jXHsF,Thu Nov 19 06:59:38 +0000 2020,"Guerrero, Chilpancingo de los Bravo, Ixquiapa",R,-99.5167485,17.574381,0,,
"#Periódicos de #Aguascalientes

📰 @ElSoldelCentro_ Anuncian que habrá más filtros sanitarios 

📰 @heraldoags Al alz… https://t.co/Weq75FLR2m",Thu Nov 19 13:32:10 +0000 2020,"Aguascalientes, Aguascalientes, Barandales de San José",R,-102.327207,21.849459,169,,
"⚕️ Reina y Princesas de Pabellón Promueven el Respeto a Protocolos Sanitarios 🔸 #Covid19
https://t.co/ZLXRKa4U27 @pabtemo",Thu Nov 19 13:52:26 +0000 2020,"Aguascalientes, Aguascalientes, Barandales de San José",R,-102.327207,21.849459,169,,
"Estricto protocolo sanitario en #ElTemploTUDN 

✒️https://t.co/HMC4xLHaPF

📆 21/nov
🏟️ @Televisa
 
@TUDNMEX… https://t.co/6ytzphO8Ze",Fri Nov 20 01:19:39 +0000 2020,"Ciudad de México, Cuauhtémoc, Cuauhtémoc",U,-99.153366,19.432836,545884,,
"Se ha solicitado varías veces inspección de obra, ya que están sin licencia, sin protocolos sanitarios etc es en Sa… https://t.co/bLV9KmsOH4",Fri Nov 20 02:06:12 +0000 2020,"Querétaro, Querétaro, El Huizachal de las Tetillas",R,-100.4405945,20.7152745,97,,
#FelizViernes / El Superdesastre sanitario en México: más de un 1 millón de infectados y más de 100 mil muertes,y l… https://t.co/pq8olZlgXd,Fri Nov 20 13:33:37 +0000 2020,"Michoacán de Ocampo, Morelia, Roca Dura",R,-101.27577,19.652724,268,
@22Laishita @perlaperalta95 Ay manitaaaa no bajan la tapa del sanitario pero como te quieren bajar la luna y las Es… https://t.co/GAembFqkQ6,Fri Nov 20 16:19:42 +0000 2020,"Tabasco, Centro, Medellín y Pigua 1ra. Sección",R,-92.9164995,18.0219595,352,,
"En estos #FiltrosSanitarios revisamos el uso del cubrebocas, se toma la temperatura, además de realizarse las recom… https://t.co/AhkY2Mhd3O",Fri Nov 20 16:57:07 +0000 2020,"Guanajuato, Irapuato, Irapuato",U,-101.3403935,20.673542,452090,,
De qué les sirven sus filtros sanitarios en el Centro si toman la temperatura más rápido que flash 🥴,Fri Nov 20 21:03:55 +0000 2020,"Jalisco, Guadalajara, Guadalajara",U,-103.335882,20.676652,1385621,,
@Adrin03889341 @A_VCarranza Todo se hará cuidando los protocolos sanitarios. Saludos,Sat Nov 21 22:39:52 +0000 2020,"Ciudad de México, Venustiano Carranza, Venustiano Carranza",U,-99.087817,19.4320755,443704,,
@VICTORMALPICA No entiendo ¿Cómo van a poner control sanitario para 1 o 2 millones de peregrinos ?,Sun Nov 22 00:45:07 +0000 2020,"México, Toluca, Toluca de Lerdo",U,-99.655676,19.2843215,223876,,
"Los protagonistas del duelo estelar, cumplen con el estricto protocolo sanitario previo a sus duelos de esta noche… https://t.co/Fakp29Yywe",Sun Nov 22 01:38:39 +0000 2020,"Ciudad de México, Cuauhtémoc, Cuauhtémoc",U,-99.153366,19.432836,545884,,
Importante ubicar los filtros sanitarios y #UsaCubrebocas #YoSoyBomberoGdl,Sun Nov 22 14:38:49 +0000 2020,"Jalisco, Tlajomulco de Zúñiga, Las Tarjeas (La Huerta)",R,-103.407581,20.489709,1,,
