Tweet,Fecha,Locacion,Coordenadas
"Hay un mundo mejor, bello como un retrete de aguas cristalinas.",Mon Dec 27 22:37:06 +0000 2021,"Othón P. Blanco, Quintana Roo","[[[-89.207999, 17.893998], [-89.207999, 19.292983], [-87.563488, 19.292983], [-87.563488, 17.893998]]]"
@piojo22e @LillyTellez Que se aviente por el retrete!,Sat Jan 01 01:04:23 +0000 2022,"Alvarado, Veracruz de Ignacio de la Llave","[[[-96.11682, 18.554787], [-96.11682, 19.115664], [-95.509639, 19.115664], [-95.509639, 18.554787]]]"
"Hoy, uno de mis AirPods se fue por el retrete. ¿Qué tal su inicio de año?",Sat Jan 01 19:28:40 +0000 2022,"Querétaro, Querétaro Arteaga","[[[-100.596343, 20.50317], [-100.596343, 20.927379], [-100.284846, 20.927379], [-100.284846, 20.50317]]]"
@SIMMANZD Tal vez como retrete 🤷🏻‍♀️,Sun Jan 02 01:19:02 +0000 2022,"Álvaro Obregón, Distrito Federal","[[[-99.324375, 19.232228], [-99.324375, 19.403856], [-99.171644, 19.403856], [-99.171644, 19.232228]]]"
@_trjum @BisouCaramel_ @m_ebrard @gabrielboric El de México salió de un retrete,Thu Jan 06 20:16:54 +0000 2022,"Benito Juárez, Quintana Roo","[[[-87.322724, 20.734206], [-87.322724, 21.363232], [-86.740605, 21.363232], [-86.740605, 20.734206]]]"
"@SadiHdz Ojalá se fueran, pero por un retrete.",Sat Jan 08 14:38:45 +0000 2022,"Alvarado, Veracruz de Ignacio de la Llave","[[[-96.11682, 18.554787], [-96.11682, 19.115664], [-95.509639, 19.115664], [-95.509639, 18.554787]]]"
"Se me está yendo la vida en el retrete

No exageré 😅 pero si me siento mal he ido al WC ya fui por mi electrolit",Mon Jan 10 16:04:15 +0000 2022,"San Fernando, Chiapas","[[[-93.320672, 16.793558], [-93.320672, 17.031296], [-93.092183, 17.031296], [-93.092183, 16.793558]]]"
"Se me está yendo la vida en el retrete

Ok, exageré 😅 pero si me siento mal he ido al WC ya fui por mi electrolit",Mon Jan 10 16:05:47 +0000 2022,"San Fernando, Chiapas","[[[-93.320672, 16.793558], [-93.320672, 17.031296], [-93.092183, 17.031296], [-93.092183, 16.793558]]]"
Y el legado de Roberto Gómez Bolaños acabó literal en el retrete.,Wed Jan 12 22:46:50 +0000 2022,"Naucalpan de Juárez, México","[[[-99.413769, 19.412031], [-99.413769, 19.535557], [-99.207087, 19.535557], [-99.207087, 19.412031]]]"
Es otra parte de la mierda que se salió del retrete y morena recoge.,Fri Jan 14 03:17:44 +0000 2022,"Ecatepec de Morelos, México","[[[-99.118665, 19.484399], [-99.118665, 19.652161], [-98.970224, 19.652161], [-98.970224, 19.484399]]]"
"Ayer en el puto retrete horrible se metieron 59,000 putos chivos! https://t.co/VqZQzfsIOw",Sun Jan 23 21:28:51 +0000 2022,"Guadalajara, Jalisco","[[[-103.408633, 20.600585], [-103.408633, 20.752719], [-103.263131, 20.752719], [-103.263131, 20.600585]]]"
"@kokoGracia11 @MarkoCortes Esos bandidos no ganan ni jugando pirinola.
Ahí está bien topogigio, llevando al pan directo al retrete.",Fri Feb 04 03:36:51 +0000 2022,"Alvarado, Veracruz de Ignacio de la Llave","[[[-96.11682, 18.554787], [-96.11682, 19.115664], [-95.509639, 19.115664], [-95.509639, 18.554787]]]"
"@_VicenteSerrano @CarlosLoret El argüendero éste de Loret debe estar como las avestruces, con la tatema metida pero en el retrete.",Mon Feb 14 06:33:18 +0000 2022,"Alvarado, Veracruz de Ignacio de la Llave","[[[-96.11682, 18.554787], [-96.11682, 19.115664], [-95.509639, 19.115664], [-95.509639, 18.554787]]]"
@jaiilowsmiles Es correcto! Para que quieren uno que parece del retrete? 😆,Tue Feb 15 21:48:06 +0000 2022,"Benito Juárez, Distrito Federal","[[[-99.191996, 19.357102], [-99.191996, 19.404124], [-99.130965, 19.404124], [-99.130965, 19.357102]]]"
"Yo añadiria, destapo el Retrete, lleno de mier......
da",Sat Feb 19 14:18:27 +0000 2022,"Tlajomulco de Zúñiga, Jalisco","[[[-103.616261, 20.358642], [-103.616261, 20.620776], [-103.198901, 20.620776], [-103.198901, 20.358642]]]"
"Recientemente compré un baño,mi papá se dispuso a instalarlo y al retirar el viejo retrete noto la espantosa instal… https://t.co/h0ZBtyq0rr",Fri Feb 25 05:54:12 +0000 2022,"Hermosillo, Sonora","[[[-112.615459, 28.228442], [-112.615459, 29.711283], [-110.380903, 29.711283], [-110.380903, 28.228442]]]"
"Directa la fecha para Norberto Carrera Rivera, Juan Sandoval Íñiguez,  Carlos Retrete, toda esa sarta de hipócritas… https://t.co/dPCnUMbFtZ",Tue Mar 01 19:48:21 +0000 2022,"Gustavo A. Madero, Distrito Federal","[[[-99.180678, 19.444937], [-99.180678, 19.592375], [-99.051103, 19.592375], [-99.051103, 19.444937]]]"
"@MrCarpinteyro Morenistas, retrete de la peor Escoria politica.
Dan asco.",Mon Mar 07 19:38:52 +0000 2022,"Guadalajara, Jalisco","[[[-103.408633, 20.600585], [-103.408633, 20.752719], [-103.263131, 20.752719], [-103.263131, 20.600585]]]"
"Y es verdad por años por muchos años el Sanborns fue el retrete de México, todos hemos ido a hacer del baño alguna… https://t.co/pEdJWmDqMB",Thu Mar 10 18:22:25 +0000 2022,"Mérida, Yucatán","[[[-89.798197, 20.695104], [-89.798197, 21.186966], [-89.449025, 21.186966], [-89.449025, 20.695104]]]"
@GralVictoria Jajajajaja le dicen el retrete porque está toda la mierda de todos los partidos y eso ya es decir mucho!!!,Fri Mar 11 03:09:16 +0000 2022,"Coyoacán, Distrito Federal","[[[-99.205809, 19.297011], [-99.205809, 19.359755], [-99.098871, 19.359755], [-99.098871, 19.297011]]]"
"@m_ebrard Renuncia Marcelo, al chile, el #ImbecilDePalacio te trata peor que retrete",Sat Mar 12 03:52:04 +0000 2022,"Querétaro, Querétaro Arteaga","[[[-100.596343, 20.50317], [-100.596343, 20.927379], [-100.284846, 20.927379], [-100.284846, 20.50317]]]"
Ahora Bruce tomando agua del retrete 🤣🤣🤣,Sun Mar 13 16:02:16 +0000 2022,"Benito Juárez, Distrito Federal","[[[-99.191996, 19.357102], [-99.191996, 19.404124], [-99.130965, 19.404124], [-99.130965, 19.357102]]]"
Encontrarte a la basurta en blue ya es porque esta madre si es un puto retrete lleno de puras mierdas jajajajaja,Sun Mar 20 10:22:57 +0000 2022,"Tampico, Tamaulipas","[[[-98.000277, 22.207533], [-98.000277, 22.333057], [-97.833267, 22.333057], [-97.833267, 22.207533]]]"
@AngelVerdugoB @latinus_us @Claudiashein Si veo que en #California lo quieren... De retrete,Mon Mar 21 03:11:09 +0000 2022,"Tijuana, Baja California","[[[-117.298421, 32.098292], [-117.298421, 32.567461], [-116.559783, 32.567461], [-116.559783, 32.098292]]]"
@rikymoreno Ve al retrete y da evidencia de cacadrilos apareandose uno encima del otro,Mon Mar 21 16:52:22 +0000 2022,"Coatzacoalcos, Veracruz de Ignacio de la Llave","[[[-94.637726, 18.061419], [-94.637726, 18.209491], [-94.227238, 18.209491], [-94.227238, 18.061419]]]"
@JulioyHelen Que rico se ve esas piernas y ese culo encima del retrete me encanta verte que rico verte de todas las… https://t.co/Sh8FsPNvB9,Sun Mar 27 22:40:32 +0000 2022,"Jiutepec, Morelos","[[[-99.217498, 18.836722], [-99.217498, 18.936651], [-99.119803, 18.936651], [-99.119803, 18.836722]]]"
Dos cerotes del mismo retrete,Mon Mar 28 16:26:29 +0000 2022,"Guadalajara, Jalisco","[[[-103.408633, 20.600585], [-103.408633, 20.752719], [-103.263131, 20.752719], [-103.263131, 20.600585]]]"
"🖌️

Retrete;

#Tesoros 

https://t.co/IYiB5xYT1g https://t.co/tB68Mda1U5",Tue Mar 29 13:39:20 +0000 2022,"Coyoacán, Distrito Federal","[[[-99.205809, 19.297011], [-99.205809, 19.359755], [-99.098871, 19.359755], [-99.098871, 19.297011]]]"
Alguien que me odia mia tweets me hizo 👁 porque ayer se me cayó el celular directo al retrete,Tue Mar 29 20:46:42 +0000 2022,"San Pedro Garza García, Nuevo León","[[[-100.425188, 25.583557], [-100.425188, 25.717018], [-100.306878, 25.717018], [-100.306878, 25.583557]]]"
Que envidia al retrete,Thu Mar 31 21:12:05 +0000 2022,"Zapopan, Jalisco","[[[-103.664175, 20.583418], [-103.664175, 20.997896], [-103.305374, 20.997896], [-103.305374, 20.583418]]]"
@OOCprogresismo Mojones en el retrete,Sun Apr 03 14:27:20 +0000 2022,"Coatzacoalcos, Veracruz de Ignacio de la Llave","[[[-94.637726, 18.061419], [-94.637726, 18.209491], [-94.227238, 18.209491], [-94.227238, 18.061419]]]"
@danielalmahada ::le baja al retrete::,Fri Apr 08 22:56:24 +0000 2022,"Mexicali, Baja California","[[[-115.818421, 30.86042], [-115.818421, 32.718919], [-114.639939, 32.718919], [-114.639939, 30.86042]]]"
"Cuando después de una hora pujando y sudando, te levantas y volteas a ver el fondo del retrete.!!!!🤔🤔🤔",Sun Apr 10 19:00:20 +0000 2022,"Aguascalientes, México","[[[-102.588385, 21.622938], [-102.588385, 22.07598], [-102.066029, 22.07598], [-102.066029, 21.622938]]]"
"Hace años fui acampar a la reserva de Sian Kaan y aunque me pareció re bonito, eso de la aventura no es para mí. 
Yo necesito un retrete.",Sun Apr 17 05:43:38 +0000 2022,"Benito Juárez, Quintana Roo","[[[-87.322724, 20.734206], [-87.322724, 21.363232], [-86.740605, 21.363232], [-86.740605, 20.734206]]]"
@DamianAIcazar Sigue soñando algún día le bajaremos la palanca y la basura de palacio se irá por el retrete.… https://t.co/GfCo5xWCQI,Sun Apr 17 21:04:01 +0000 2022,"Querétaro, Querétaro Arteaga","[[[-100.596343, 20.50317], [-100.596343, 20.927379], [-100.284846, 20.927379], [-100.284846, 20.50317]]]"
Será que el Doctorcito ha escuchado al orador López Obrador? Habla con la gracia de un retrete de gasolinería.,Mon Apr 18 04:46:55 +0000 2022,"Nezahualcóyotl, México","[[[-99.067766, 19.366862], [-99.067766, 19.498582], [-98.966267, 19.498582], [-98.966267, 19.366862]]]"
@MarthaS88566905 @ChumelTorres Debería aventarse pero al retrete,Mon Apr 18 11:53:56 +0000 2022,"Gustavo A. Madero, Distrito Federal","[[[-99.180678, 19.444937], [-99.180678, 19.592375], [-99.051103, 19.592375], [-99.051103, 19.444937]]]"
Como le dices a alguien que le jale al retrete y se lave las manos?,Tue Apr 19 12:21:04 +0000 2022,"Cuauhtémoc, Distrito Federal","[[[-99.18435, 19.399835], [-99.18435, 19.465837], [-99.122382, 19.465837], [-99.122382, 19.399835]]]"
@Jose50E Seguramente van a decirte que es porque usas pastillas para el retrete del baño 😂,Sat May 14 23:19:47 +0000 2022,"Monterrey, Nuevo León","[[[-100.421037, 25.480538], [-100.421037, 25.802899], [-100.166146, 25.802899], [-100.166146, 25.480538]]]"
@rosy1alex @alitomorenoc Es un cobarde @CarlosLoret  nunca de los nunca mordería el retrete donde come.,Sat May 21 02:33:53 +0000 2022,"Juárez, Chihuahua","[[[-106.950638, 31.120681], [-106.950638, 31.783867], [-106.185378, 31.783867], [-106.185378, 31.120681]]]"
Hoy se van los pequeñines @TigresOficial mañana ojalá le bajen al retrete y tuzos elimine al @ClubAmerica ca y se legitima el torneo…,Sun May 22 03:23:12 +0000 2022,"Cuautitlán Izcalli, México","[[[-99.294897, 19.580497], [-99.294897, 19.732082], [-99.172417, 19.732082], [-99.172417, 19.580497]]]"
@proceso Esté vulgar priísta con boca de retrete,Wed May 25 01:34:21 +0000 2022,"Tlalnepantla de Baz, México","[[[-99.248181, 19.498594], [-99.248181, 19.589272], [-99.080384, 19.589272], [-99.080384, 19.498594]]]"
@vampipe La caca en el retrete es caca... da lo mismo quien la hizo ....,Fri May 27 05:58:08 +0000 2022,"Cuauhtémoc, Distrito Federal","[[[-99.18435, 19.399835], [-99.18435, 19.465837], [-99.122382, 19.465837], [-99.122382, 19.399835]]]"
"Todo México está convertido en un retrete, causa a un presidente y sus secuaces que no tienen ni pies ni cabeza.",Tue May 31 16:02:44 +0000 2022,"Tepic, Nayarit","[[[-105.147236, 21.393999], [-105.147236, 21.859333], [-104.597879, 21.859333], [-104.597879, 21.393999]]]"
@Pablo_Hdez Deben de estar en el fondo del retrete directo en la mierda...,Sun Jun 05 18:20:11 +0000 2022,"General Escobedo, Nuevo León","[[[-100.465272, 25.716689], [-100.465272, 25.89794], [-100.265275, 25.89794], [-100.265275, 25.716689]]]"
"@LuisArm28147370 Misma mi_rda, diferente retrete",Sat Jun 11 22:32:59 +0000 2022,"Yautepec, Morelos","[[[-99.147002, 18.794701], [-99.147002, 18.952671], [-98.935728, 18.952671], [-98.935728, 18.794701]]]"
@chidoguan Seguramente también bebió agua del retrete,Wed Jun 15 18:33:03 +0000 2022,"Cuauhtémoc, Distrito Federal","[[[-99.18435, 19.399835], [-99.18435, 19.465837], [-99.122382, 19.465837], [-99.122382, 19.399835]]]"
@JLozanoA @AtypicalTeve Morena es el RETRETE del PRI PAN PRD y cualquier partido donde ya los quien y les jalan la palanca 💩,Sat Jun 18 16:16:38 +0000 2022,"Coyoacán, Distrito Federal","[[[-99.205809, 19.297011], [-99.205809, 19.359755], [-99.098871, 19.359755], [-99.098871, 19.297011]]]"
"Todo por checar el celular mientras orinaba, casi se me cae dentro del retrete JAJAJA",Sun Jun 19 20:17:22 +0000 2022,"Puebla, México","[[[-98.289206, 18.83765], [-98.289206, 19.226809], [-98.019327, 19.226809], [-98.019327, 18.83765]]]"
@Julianatilano Será en un retrete?,Mon Jun 20 07:12:10 +0000 2022,"Querétaro, Querétaro Arteaga","[[[-100.596343, 20.50317], [-100.596343, 20.927379], [-100.284846, 20.927379], [-100.284846, 20.50317]]]"
"Todavía no, es que la ChimolGalves ha estado ocupada de retrete 😂😂😂😂😂",Tue Jun 21 03:25:03 +0000 2022,"Tláhuac, Distrito Federal","[[[-99.06938, 19.198192], [-99.06938, 19.326431], [-98.940657, 19.326431], [-98.940657, 19.198192]]]"
El morro ya no quiere ir al retrete para que no le digan 'caquitas' 🙊,Mon Jun 27 15:39:18 +0000 2022,"Cuauhtémoc, Distrito Federal","[[[-99.18435, 19.399835], [-99.18435, 19.465837], [-99.122382, 19.465837], [-99.122382, 19.399835]]]"
"@abrahamendieta @kenialopezr Imagínate que van a inagurar unos baños públicos pero no hay retretes, mijitorios, agu… https://t.co/JBTXjfy6ra",Sun Jul 03 14:21:31 +0000 2022,"Iztapalapa, Distrito Federal","[[[-99.140238, 19.284692], [-99.140238, 19.400885], [-98.960684, 19.400885], [-98.960684, 19.284692]]]"
@ActivistaJW Excepto cuando se te cae el celular al retrete.,Fri Jul 08 03:13:27 +0000 2022,"Benito Juárez, Distrito Federal","[[[-99.191996, 19.357102], [-99.191996, 19.404124], [-99.130965, 19.404124], [-99.130965, 19.357102]]]"
@Glaucosol @gerardotorrado6 @YonDeLuisa Esos ineptos. Por ambiciosos se van a ir al retrete,Fri Jul 08 15:09:26 +0000 2022,"Chicoloapan, México","[[[-98.940043, 19.354814], [-98.940043, 19.438644], [-98.837376, 19.438644], [-98.837376, 19.354814]]]"
@art_fjsosa @autoretrete1 @MariaFdaCabal Rechazaron a su hijito Doña Cabal?,Mon Jul 11 13:27:07 +0000 2022,"Benito Juárez, Distrito Federal","[[[-99.191996, 19.357102], [-99.191996, 19.404124], [-99.130965, 19.404124], [-99.130965, 19.357102]]]"
"@nphachem Al retrete.
Su fibra es de papeles muy reciclados, corta y se disuelve sin problema en el agua, biodegradándose  mas rápido.",Tue Jul 12 18:53:26 +0000 2022,"Tonalá, Jalisco","[[[-103.287466, 20.536562], [-103.287466, 20.706585], [-103.138885, 20.706585], [-103.138885, 20.536562]]]"
"@CirujanoGZ No te culpo, pero digamos que no busques oro en el retrete.",Tue Jul 19 20:37:35 +0000 2022,"Miguel Hidalgo, Distrito Federal","[[[-99.259495, 19.386371], [-99.259495, 19.473498], [-99.163526, 19.473498], [-99.163526, 19.386371]]]"
"@JLozanoA El vulgar priísta con vocabulario de retrete, alías el ""sacó de pus"", Apátrida vergüenza nacional",Mon Jul 25 14:33:37 +0000 2022,"Atizapán de Zaragoza, México","[[[-99.330259, 19.51799], [-99.330259, 19.611185], [-99.208125, 19.611185], [-99.208125, 19.51799]]]"
Amigos se corre el rumor de que quieren llevar a mi @AtlasFC al retrete de la putas @chivas según información de… https://t.co/qyOqdzRjFz,Tue Jul 26 14:38:09 +0000 2022,"Guadalajara, Jalisco","[[[-103.408633, 20.600585], [-103.408633, 20.752719], [-103.263131, 20.752719], [-103.263131, 20.600585]]]"
"Esta foto esta de retrete, tienden a aperentar en una clase de quimica un par de profesores de alguna escuela de al… https://t.co/2OjfzAkYhC",Sat Aug 06 07:39:35 +0000 2022,"Coyoacán, Distrito Federal","[[[-99.205809, 19.297011], [-99.205809, 19.359755], [-99.098871, 19.359755], [-99.098871, 19.297011]]]"
"@FerCevallosF Ni nosotros queremos ir a retrete 🚽, está un estadio que se llama 3 de marzo.",Tue Aug 09 00:26:14 +0000 2022,"Tlaquepaque, Jalisco","[[[-103.453231, 20.539641], [-103.453231, 20.644625], [-103.243417, 20.644625], [-103.243417, 20.539641]]]"
@alextovarmx @yofuialbalon @BarrioDportivo No uso pañales… cuando saco el americanista lo hago en el retrete #Elqueobrabienbienleva,Sun Aug 14 02:22:43 +0000 2022,"Cuautitlán Izcalli, México","[[[-99.294897, 19.580497], [-99.294897, 19.732082], [-99.172417, 19.732082], [-99.172417, 19.580497]]]"
@profe_rural @realpuchito @ClaudioXGG @PartidoMorenaMx Sentados en su retrete.,Mon Aug 15 04:02:46 +0000 2022,"Benito Juárez, Distrito Federal","[[[-99.191996, 19.357102], [-99.191996, 19.404124], [-99.130965, 19.404124], [-99.130965, 19.357102]]]"
@charlylogar @RockeraPrincesa Ricardo Animal es el retrete de la oposición.por eso escupe tanta shet contra el PRESIDENTE.,Mon Aug 15 04:03:54 +0000 2022,"Benito Juárez, Distrito Federal","[[[-99.191996, 19.357102], [-99.191996, 19.404124], [-99.130965, 19.404124], [-99.130965, 19.357102]]]"
"@enremolinos Si hubieran “vivido” ese VL donde rompieron la tarima y la banda ya bebía agua casi del retrete, se quedan pendejos jaja",Tue Aug 16 04:13:55 +0000 2022,"Pachuca de Soto, Hidalgo","[[[-98.863407, 20.023592], [-98.863407, 20.187683], [-98.688209, 20.187683], [-98.688209, 20.023592]]]"
"@ananzures @HERRERATWICE o desde el retrete la mayoria , se les duermen las piernas queriendo derrocar gobiernos 😂😂😂",Wed Aug 17 03:27:45 +0000 2022,"Torreón, Coahuila de Zaragoza","[[[-103.511379, 24.793821], [-103.511379, 25.694625], [-102.954881, 25.694625], [-102.954881, 24.793821]]]"
@Chivas Desde el retrete; en dónde deberían estar 👎🏼 🖕🏼🖕🏼,Fri Aug 19 21:23:26 +0000 2022,"Calpulalpan, Tlaxcala","[[[-98.712047, 19.458459], [-98.712047, 19.640431], [-98.435695, 19.640431], [-98.435695, 19.458459]]]"
"@_gabonavarro Misma m_erda, diferente retrete",Sat Aug 20 23:22:06 +0000 2022,"Atlatlahucan, Morelos","[[[-98.961147, 18.888752], [-98.961147, 18.999934], [-98.836034, 18.999934], [-98.836034, 18.888752]]]"
@UnRetreteMas Así llenarte el culo de puta q tienes depósito de semen,Sat Aug 27 21:31:46 +0000 2022,"Monterrey, Nuevo León","[[[-100.421037, 25.480538], [-100.421037, 25.802899], [-100.166146, 25.802899], [-100.166146, 25.480538]]]"
"@lftm36 @Alfonso36815623 En los tiempos de los caballeros, no había retretes, por ende todo se vaciaba en la calle.… https://t.co/8x02kzIab9",Mon Sep 05 01:27:06 +0000 2022,"Chihuahua, México","[[[-106.619964, 28.096608], [-106.619964, 29.787124], [-105.705833, 29.787124], [-105.705833, 28.096608]]]"
Qué pedo con un retrete en la recámara 😳😳,Tue Sep 06 01:35:30 +0000 2022,"Tlapacoyan, Veracruz de Ignacio de la Llave","[[[-97.268878, 19.919136], [-97.268878, 20.119146], [-97.080572, 20.119146], [-97.080572, 19.919136]]]"
@DrCalleros Me odio. Se fue directito al retrete 🚽😫😫😫😫😫😫😫😫😫😫😫,Thu Sep 08 23:44:53 +0000 2022,"Benito Juárez, Distrito Federal","[[[-99.191996, 19.357102], [-99.191996, 19.404124], [-99.130965, 19.404124], [-99.130965, 19.357102]]]"
@roddoGarza Se cayó al retrete (el audífono no mi oreja) 😢😢,Fri Sep 09 05:09:28 +0000 2022,"Benito Juárez, Distrito Federal","[[[-99.191996, 19.357102], [-99.191996, 19.404124], [-99.130965, 19.404124], [-99.130965, 19.357102]]]"
Hoy fue jueves de trepar paredes y tirar audífonos en el retrete. Así mis días #EQUIPOTDAH #ThursdayMotivation https://t.co/STfJ0KeaQ0,Fri Sep 09 05:12:26 +0000 2022,"Benito Juárez, Distrito Federal","[[[-99.191996, 19.357102], [-99.191996, 19.404124], [-99.130965, 19.404124], [-99.130965, 19.357102]]]"
"@JLozanoA #ElCacas 
Nadie en el mundo tiene a un presidente que todos los días cuenta chismes sentado en el retrete… https://t.co/Z1XG8jtezI",Mon Sep 12 12:52:32 +0000 2022,"Ayala, Morelos","[[[-99.094335, 18.562081], [-99.094335, 18.830704], [-98.830302, 18.830704], [-98.830302, 18.562081]]]"
@GlodeJo07 @CitlaHM Está purgadísima sentada en el retrete 😂😂,Tue Sep 13 14:26:42 +0000 2022,"Cuauhtémoc, Distrito Federal","[[[-99.18435, 19.399835], [-99.18435, 19.465837], [-99.122382, 19.465837], [-99.122382, 19.399835]]]"
@Aldair89547560 No pueden llenar se retrete gigante.,Sat Sep 17 16:18:41 +0000 2022,"Tlalpan, Distrito Federal","[[[-99.315748, 19.087511], [-99.315748, 19.311459], [-99.10098, 19.311459], [-99.10098, 19.087511]]]"
"@Habnia2 @JulioRomeroZui3 @deisytitita Si, por eso no llenan el retrete gigante en qué juegan cada 15 días.",Sat Sep 17 22:33:36 +0000 2022,"Gustavo A. Madero, Distrito Federal","[[[-99.180678, 19.444937], [-99.180678, 19.592375], [-99.051103, 19.592375], [-99.051103, 19.444937]]]"
"- Me puse la inyección
-  me causó reacción
- estoy abrazado al retrete 🤮🚽 y suena la alerta sísmica
- Pienso: que… https://t.co/OCcWvoj7MZ",Thu Sep 22 06:39:55 +0000 2022,"Benito Juárez, Distrito Federal","[[[-99.191996, 19.357102], [-99.191996, 19.404124], [-99.130965, 19.404124], [-99.130965, 19.357102]]]"
@marrourae @CantuMauricio @lopezobrador_ El cerebro se le cayó al retrete.,Wed Sep 28 01:13:02 +0000 2022,"Benito Juárez, Distrito Federal","[[[-99.191996, 19.357102], [-99.191996, 19.404124], [-99.130965, 19.404124], [-99.130965, 19.357102]]]"
El mojón viendo cómo le bajas otra vez al retrete https://t.co/4DzSSrJy2T,Wed Sep 28 03:14:46 +0000 2022,"Puerto Vallarta, Jalisco","[[[-105.324392, 20.471599], [-105.324392, 20.922506], [-104.972769, 20.922506], [-104.972769, 20.471599]]]"
Vi esta foto e inmediatamente vino a mi mente el fondo de un retrete sucio y pestilente...!!! https://t.co/EmkSGcgLnL,Sat Oct 01 13:43:46 +0000 2022,"Torreón, Coahuila de Zaragoza","[[[-103.511379, 24.793821], [-103.511379, 25.694625], [-102.954881, 25.694625], [-102.954881, 24.793821]]]"
Le doy solo retrete para que cuando se destruya les recuerde,Sun Oct 02 00:37:23 +0000 2022,"Conkal, Yucatán","[[[-89.564863, 21.025469], [-89.564863, 21.121501], [-89.438953, 21.121501], [-89.438953, 21.025469]]]"
"@LoQuePasaEnNL Se supone que el papel de baño se degrada con la presión del agua, pero hay algunos retretes que no tienen esa capacidad.",Tue Oct 04 03:37:00 +0000 2022,"Guadalupe, Nuevo León","[[[-100.274823, 25.621688], [-100.274823, 25.731519], [-100.117445, 25.731519], [-100.117445, 25.621688]]]"
"@farreola @PorChih Así sea lectura de retrete jeje, lo importante es leer",Mon Oct 10 23:48:27 +0000 2022,"Benito Juárez, Distrito Federal","[[[-99.191996, 19.357102], [-99.191996, 19.404124], [-99.130965, 19.404124], [-99.130965, 19.357102]]]"
"Un pinche retrete muy  copado , como nunca veo a México muy decadente, en proceso de CUBANIZACION , o no . Porqué a… https://t.co/eaPsj54sLl",Thu Oct 13 14:28:42 +0000 2022,"Tlalpan, Distrito Federal","[[[-99.315748, 19.087511], [-99.315748, 19.311459], [-99.10098, 19.311459], [-99.10098, 19.087511]]]"
"Tiran un retrete afuera de un domicilio 
Casa #111 calle la joya Colonia carretas.
@spublicosqro @qromunicipio
Debe… https://t.co/rufYSCQs44",Tue Oct 18 13:39:47 +0000 2022,"Querétaro, Querétaro Arteaga","[[[-100.596343, 20.50317], [-100.596343, 20.927379], [-100.284846, 20.927379], [-100.284846, 20.50317]]]"
Al momento el @TolucaFC le está bajando al retrete 🚽,Thu Oct 20 02:56:09 +0000 2022,"Gustavo A. Madero, Distrito Federal","[[[-99.180678, 19.444937], [-99.180678, 19.592375], [-99.051103, 19.592375], [-99.051103, 19.444937]]]"
Todos los esfuerzos y la lucha para empoderar se por parte de las feministas acaban de irse por el retrete gracias… https://t.co/k4ei15zWux,Thu Oct 20 14:25:03 +0000 2022,"Benito Juárez, Distrito Federal","[[[-99.191996, 19.357102], [-99.191996, 19.404124], [-99.130965, 19.404124], [-99.130965, 19.357102]]]"
El retrete perfecto no exi... https://t.co/ygvNEocliX,Mon Oct 24 08:40:19 +0000 2022,"Benito Juárez, Distrito Federal","[[[-99.191996, 19.357102], [-99.191996, 19.404124], [-99.130965, 19.404124], [-99.130965, 19.357102]]]"
"Se vé bueno el destapacaños, sólo le hace falta un poco de ácido muriático y ¡Voilá! A destapar el retrete 🚽",Thu Oct 27 00:01:15 +0000 2022,"Tlalpan, Distrito Federal","[[[-99.315748, 19.087511], [-99.315748, 19.311459], [-99.10098, 19.311459], [-99.10098, 19.087511]]]"
@davidmoraless96 @koke_wars Sigue siendo Tigre…de hecho el fue quien enterro la gallina en el retretedome,Thu Oct 27 17:57:33 +0000 2022,"San Pedro Garza García, Nuevo León","[[[-100.425188, 25.583557], [-100.425188, 25.717018], [-100.306878, 25.717018], [-100.306878, 25.583557]]]"
@marianagc Nota: Mario Delgado usa esconderse en los retretes cuando enfrenta situaciones incómodas.,Fri Oct 28 23:36:45 +0000 2022,"Cuajimalpa de Morelos, Distrito Federal","[[[-99.364536, 19.232313], [-99.364536, 19.405081], [-99.246625, 19.405081], [-99.246625, 19.232313]]]"
"Luz que ven como oscuridad.
Miedo que nadie entiende.
Habilidades que no se ven.
Voz que se tira en el retrete.
Gri… https://t.co/aZuO6fLvE8",Tue Nov 01 13:34:58 +0000 2022,"San Andrés Cholula, Puebla","[[[-98.363779, 18.980181], [-98.363779, 19.065807], [-98.253419, 19.065807], [-98.253419, 18.980181]]]"
"El retrete
https://t.co/nE98fOObKg",Thu Nov 10 17:37:31 +0000 2022,"Ahome, Sinaloa","[[[-109.44826, 25.440593], [-109.44826, 26.4033], [-108.759193, 26.4033], [-108.759193, 25.440593]]]"
"El retrete
https://t.co/K8XsFxSvDY",Thu Nov 10 17:41:33 +0000 2022,"Ahome, Sinaloa","[[[-109.44826, 25.440593], [-109.44826, 26.4033], [-108.759193, 26.4033], [-108.759193, 25.440593]]]"
El retrete https://t.co/RHVoongzUg,Thu Nov 10 17:47:12 +0000 2022,"Ahome, Sinaloa","[[[-109.44826, 25.440593], [-109.44826, 26.4033], [-108.759193, 26.4033], [-108.759193, 25.440593]]]"
El retrete https://t.co/OpAKrq82dL,Thu Nov 10 17:48:14 +0000 2022,"Ahome, Sinaloa","[[[-109.44826, 25.440593], [-109.44826, 26.4033], [-108.759193, 26.4033], [-108.759193, 25.440593]]]"
